t,x,y,z,roll,pitch,heading,u,v,w,p,q,r,lon,lat,left,right,bow_ver,bow_hor,stern_ver,stern_hor,elevator,rudder,
162.05000000,25.03659763,-0.00133840,0.07987571,0.00001485,0.00520610,0.00000252,0.19013721,0.00000306,0.24626387,-0.00000408,-0.00979515,0.00000004,-0.00000001,0.00022531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.10000000,25.04616846,-0.00133840,0.09213924,0.00001465,0.00471634,0.00000251,0.19021571,0.00000393,0.27149844,-0.00000451,-0.01189525,0.00000009,-0.00000001,0.00022540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.15000000,25.05574317,-0.00133838,0.10566916,0.00001442,0.00412158,0.00000251,0.19057478,0.00000462,0.29201372,-0.00000496,-0.01369880,0.00000017,-0.00000001,0.00022548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.20000000,25.06533200,-0.00133834,0.12023045,0.00001418,0.00343664,0.00000251,0.19120581,0.00000518,0.30765318,-0.00000540,-0.01517062,0.00000025,-0.00000001,0.00022557,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.25000000,25.07494510,-0.00133827,0.13558016,0.00001391,0.00267811,0.00000251,0.19208051,0.00000550,0.31842683,-0.00000586,-0.01628934,0.00000035,-0.00000001,0.00022566,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.30000000,25.08459173,-0.00133820,0.15147572,0.00001361,0.00186364,0.00000252,0.19315427,0.00000564,0.32449032,-0.00000633,-0.01704811,0.00000049,-0.00000001,0.00022574,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.35000000,25.09427966,-0.00133811,0.16768221,0.00001330,0.00101124,0.00000253,0.19437079,0.00000562,0.32612405,-0.00000679,-0.01745477,0.00000068,-0.00000001,0.00022583,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.40000000,25.10401469,-0.00133802,0.18397858,0.00001296,0.00013850,0.00000255,0.19566741,0.00000545,0.32370981,-0.00000726,-0.01753087,0.00000094,-0.00000001,0.00022592,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.45000000,25.11380030,-0.00133793,0.20016271,0.00001259,-0.00073804,0.00000259,0.19698085,0.00000514,0.31770396,-0.00000773,-0.01730996,0.00000111,-0.00000001,0.00022601,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.50000000,25.12363762,-0.00133785,0.21605518,0.00001221,-0.00160354,0.00000263,0.19825210,0.00000473,0.30861278,-0.00000819,-0.01683548,0.00000124,-0.00000001,0.00022609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.55000000,25.13352547,-0.00133778,0.23150169,0.00001180,-0.00244532,0.00000268,0.19943082,0.00000423,0.29697071,-0.00000863,-0.01615826,0.00000134,-0.00000001,0.00022618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.60000000,25.14346067,-0.00133771,0.24637457,0.00001137,-0.00325323,0.00000274,0.20047816,0.00000367,0.28332375,-0.00000907,-0.01533439,0.00000145,-0.00000001,0.00022627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.65000000,25.15343844,-0.00133766,0.26057329,0.00001091,-0.00401995,0.00000280,0.20136854,0.00000308,0.26821933,-0.00000949,-0.01442411,0.00000156,-0.00000001,0.00022636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.70000000,25.16345287,-0.00133763,0.27402462,0.00001044,-0.00474115,0.00000287,0.20209080,0.00000246,0.25221123,-0.00000989,-0.01349269,0.00000168,-0.00000001,0.00022645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.75000000,25.17349751,-0.00133761,0.28668295,0.00000994,-0.00541579,0.00000295,0.20265027,0.00000186,0.23590627,-0.00001028,-0.01262027,0.00000179,-0.00000001,0.00022654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.80000000,25.18356599,-0.00133760,0.29853296,0.00000943,-0.00604680,0.00000303,0.20307289,0.00000128,0.22007731,-0.00001063,-0.01193912,0.00000192,-0.00000001,0.00022663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.85000000,25.19365291,-0.00133761,0.30959802,0.00000890,-0.00664376,0.00000312,0.20335544,0.00000072,0.20466612,-0.00001096,-0.01132117,0.00000205,-0.00000001,0.00022672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.90000000,25.20375247,-0.00133764,0.31989866,0.00000835,-0.00720982,0.00000322,0.20349898,0.00000020,0.18947943,-0.00001127,-0.01070896,0.00000218,-0.00000001,0.00022682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
162.95000000,25.21385885,-0.00133767,0.32944574,0.00000778,-0.00774526,0.00000333,0.20351349,-0.00000030,0.17450392,-0.00001156,-0.01010240,0.00000230,-0.00000001,0.00022691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.00000000,25.22396665,-0.00133772,0.33824949,0.00000720,-0.00825038,0.00000344,0.20340861,-0.00000073,0.15972674,-0.00001183,-0.00950139,0.00000241,-0.00000001,0.00022700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.05000000,25.23407084,-0.00133778,0.34631946,0.00000661,-0.00872545,0.00000355,0.20319364,-0.00000112,0.14513546,-0.00001207,-0.00890580,0.00000252,-0.00000001,0.00022709,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.10000000,25.24416682,-0.00133785,0.35366461,0.00000601,-0.00917074,0.00000368,0.20287758,-0.00000148,0.13071805,-0.00001229,-0.00831552,0.00000262,-0.00000001,0.00022718,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.15000000,25.25425033,-0.00133793,0.36029326,0.00000539,-0.00958652,0.00000381,0.20246918,-0.00000181,0.11646283,-0.00001248,-0.00773040,0.00000272,-0.00000001,0.00022727,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.20000000,25.26431750,-0.00133801,0.36621318,0.00000477,-0.00997304,0.00000394,0.20197688,-0.00000210,0.10235850,-0.00001265,-0.00715032,0.00000280,-0.00000001,0.00022736,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.25000000,25.27436480,-0.00133810,0.37143157,0.00000413,-0.01033056,0.00000408,0.20140891,-0.00000236,0.08839406,-0.00001279,-0.00657512,0.00000288,-0.00000001,0.00022745,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.30000000,25.28438905,-0.00133819,0.37595506,0.00000349,-0.01065931,0.00000422,0.20077326,-0.00000259,0.07455881,-0.00001291,-0.00600467,0.00000296,-0.00000001,0.00022754,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.35000000,25.29438741,-0.00133829,0.37978980,0.00000284,-0.01095954,0.00000437,0.20007772,-0.00000278,0.06084236,-0.00001300,-0.00543882,0.00000302,-0.00000001,0.00022763,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.40000000,25.30435736,-0.00133840,0.38294137,0.00000219,-0.01123149,0.00000452,0.19932988,-0.00000293,0.04723454,-0.00001307,-0.00487741,0.00000308,-0.00000001,0.00022772,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.45000000,25.31429670,-0.00133850,0.38541488,0.00000154,-0.01147536,0.00000467,0.19853715,-0.00000305,0.03372546,-0.00001310,-0.00432031,0.00000314,-0.00000001,0.00022781,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.50000000,25.32420355,-0.00133861,0.38721495,0.00000088,-0.01169137,0.00000483,0.19770679,-0.00000313,0.02030542,-0.00001312,-0.00376737,0.00000318,-0.00000001,0.00022790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.55000000,25.33407635,-0.00133872,0.38834573,0.00000022,-0.01187974,0.00000499,0.19684591,-0.00000318,0.00696495,-0.00001310,-0.00321844,0.00000322,-0.00000001,0.00022799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.60000000,25.34391381,-0.00133883,0.38881087,-0.00000043,-0.01204066,0.00000515,0.19596148,-0.00000319,-0.00630524,-0.00001306,-0.00267339,0.00000325,-0.00000001,0.00022808,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.65000000,25.35371497,-0.00133894,0.38861360,-0.00000109,-0.01217433,0.00000531,0.19506033,-0.00000316,-0.01951310,-0.00001299,-0.00213106,0.00000327,-0.00000001,0.00022817,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.70000000,25.36347914,-0.00133905,0.38775676,-0.00000174,-0.01228089,0.00000547,0.19414917,-0.00000309,-0.03265764,-0.00001290,-0.00158991,0.00000328,-0.00000001,0.00022825,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.75000000,25.37320592,-0.00133915,0.38624321,-0.00000239,-0.01236038,0.00000564,0.19323466,-0.00000299,-0.04573617,-0.00001278,-0.00104938,0.00000328,-0.00000001,0.00022834,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.80000000,25.38289518,-0.00133925,0.38407600,-0.00000303,-0.01241285,0.00000580,0.19232340,-0.00000284,-0.05874608,-0.00001264,-0.00050898,0.00000327,-0.00000001,0.00022843,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.85000000,25.39254707,-0.00133935,0.38125828,-0.00000366,-0.01243830,0.00000597,0.19142191,-0.00000266,-0.07168483,-0.00001247,0.00003180,0.00000325,-0.00000001,0.00022851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.90000000,25.40216200,-0.00133944,0.37779336,-0.00000429,-0.01243671,0.00000613,0.19053668,-0.00000244,-0.08454958,-0.00001228,0.00057341,0.00000322,-0.00000001,0.00022860,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
163.95000000,25.41174068,-0.00133952,0.37368469,-0.00000490,-0.01240804,0.00000629,0.18967413,-0.00000218,-0.09733104,-0.00001206,0.00111598,0.00000318,-0.00000001,0.00022869,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.00000000,25.42128403,-0.00133959,0.36893618,-0.00000551,-0.01235224,0.00000645,0.18884061,-0.00000189,-0.11002472,-0.00001183,0.00165977,0.00000314,-0.00000001,0.00022877,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.05000000,25.43079330,-0.00133966,0.36355199,-0.00000610,-0.01226925,0.00000660,0.18804240,-0.00000157,-0.12262622,-0.00001157,0.00220496,0.00000309,-0.00000001,0.00022886,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.10000000,25.44026993,-0.00133971,0.35753650,-0.00000668,-0.01215900,0.00000676,0.18728573,-0.00000121,-0.13513123,-0.00001129,0.00275174,0.00000303,-0.00000001,0.00022894,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.15000000,25.44971568,-0.00133975,0.35089429,-0.00000725,-0.01202142,0.00000691,0.18657675,-0.00000083,-0.14753553,-0.00001099,0.00330025,0.00000296,-0.00000001,0.00022903,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.20000000,25.45913252,-0.00133978,0.34363019,-0.00000780,-0.01185640,0.00000706,0.18592154,-0.00000041,-0.15983497,-0.00001068,0.00385061,0.00000289,-0.00000001,0.00022911,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.25000000,25.46852269,-0.00133980,0.33574922,-0.00000834,-0.01166387,0.00000720,0.18532611,0.00000003,-0.17202548,-0.00001034,0.00440289,0.00000281,-0.00000001,0.00022920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.30000000,25.47788869,-0.00133980,0.32725661,-0.00000885,-0.01144373,0.00000734,0.18479637,0.00000045,-0.18410306,-0.00001000,0.00495714,0.00000273,-0.00000001,0.00022928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.35000000,25.48723324,-0.00133979,0.31815780,-0.00000936,-0.01119587,0.00000747,0.18433817,0.00000089,-0.19606379,-0.00000964,0.00551336,0.00000264,-0.00000001,0.00022937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.40000000,25.49655933,-0.00133977,0.30845841,-0.00000984,-0.01092020,0.00000760,0.18395726,0.00000135,-0.20790383,-0.00000926,0.00607154,0.00000256,-0.00000001,0.00022945,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.45000000,25.50587016,-0.00133973,0.29816428,-0.00001030,-0.01061663,0.00000773,0.18365932,0.00000183,-0.21961941,-0.00000887,0.00663160,0.00000246,-0.00000001,0.00022953,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.50000000,25.51516918,-0.00133968,0.28728142,-0.00001075,-0.01028505,0.00000785,0.18344702,0.00000233,-0.23127089,-0.00000848,0.00720914,0.00000237,-0.00000001,0.00022962,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.55000000,25.52445998,-0.00133962,0.27581282,-0.00001117,-0.00992459,0.00000796,0.18332016,0.00000286,-0.24293493,-0.00000807,0.00792835,0.00000227,-0.00000001,0.00022970,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.60000000,25.53374609,-0.00133954,0.26375764,-0.00001158,-0.00952817,0.00000807,0.18328916,0.00000339,-0.25451390,-0.00000766,0.00891988,0.00000219,-0.00000001,0.00022979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.65000000,25.54303138,-0.00133944,0.25111984,-0.00001196,-0.00908218,0.00000817,0.18337989,0.00000390,-0.26569550,-0.00000724,0.01015119,0.00000211,-0.00000001,0.00022987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.70000000,25.55232065,-0.00133933,0.23791889,-0.00001232,-0.00857462,0.00000827,0.18362818,0.00000437,-0.27589231,-0.00000682,0.01150676,0.00000204,-0.00000001,0.00022995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.75000000,25.56162000,-0.00133920,0.22420351,-0.00001267,-0.00799928,0.00000837,0.18405203,0.00000481,-0.28465159,-0.00000639,0.01291746,0.00000198,-0.00000001,0.00023004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.80000000,25.57093616,-0.00133906,0.21004499,-0.00001299,-0.00735341,0.00000846,0.18465807,0.00000519,-0.29155356,-0.00000596,0.01432384,0.00000193,-0.00000001,0.00023012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.85000000,25.58027601,-0.00133891,0.19553560,-0.00001329,-0.00663722,0.00000855,0.18544148,0.00000546,-0.29619905,-0.00000554,0.01566980,0.00000189,-0.00000001,0.00023020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.90000000,25.58964617,-0.00133876,0.18078752,-0.00001356,-0.00585373,0.00000863,0.18638602,0.00000561,-0.29820580,-0.00000512,0.01690101,0.00000189,-0.00000001,0.00023029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
164.95000000,25.59905259,-0.00133860,0.16593204,-0.00001382,-0.00500868,0.00000871,0.18746389,0.00000565,-0.29721566,-0.00000470,0.01796536,0.00000196,-0.00000001,0.00023037,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.00000000,25.60850010,-0.00133844,0.15111839,-0.00001405,-0.00411041,0.00000880,0.18863655,0.00000563,-0.29290455,-0.00000428,0.01881408,0.00000205,-0.00000001,0.00023046,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.05000000,25.61799205,-0.00133828,0.13651205,-0.00001427,-0.00316970,0.00000889,0.18985609,0.00000550,-0.28499426,-0.00000387,0.01940358,0.00000215,-0.00000001,0.00023054,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.10000000,25.62752997,-0.00133812,0.12229250,-0.00001446,-0.00219952,0.00000898,0.19106810,0.00000523,-0.27326504,-0.00000347,0.01969692,0.00000217,-0.00000001,0.00023063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.15000000,25.63711341,-0.00133797,0.10865029,-0.00001464,-0.00121468,0.00000908,0.19221487,0.00000480,-0.25756996,-0.00000309,0.01966540,0.00000217,-0.00000001,0.00023072,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.20000000,25.64673979,-0.00133783,0.09578348,-0.00001479,-0.00023141,0.00000917,0.19323933,0.00000420,-0.23784605,-0.00000272,0.01928994,0.00000216,-0.00000001,0.00023080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.25000000,25.65640451,-0.00133771,0.08389341,-0.00001493,0.00073309,0.00000926,0.19408952,0.00000340,-0.21412800,-0.00000235,0.01856194,0.00000216,-0.00000001,0.00023089,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.30000000,25.66610113,-0.00133761,0.07317990,-0.00001504,0.00166118,0.00000936,0.19472285,0.00000251,-0.18655716,-0.00000200,0.01748375,0.00000219,-0.00000001,0.00023098,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.35000000,25.67582176,-0.00133754,0.06383588,-0.00001514,0.00253537,0.00000946,0.19510963,0.00000142,-0.15538771,-0.00000165,0.01606859,0.00000215,-0.00000001,0.00023106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.40000000,25.68555752,-0.00133749,0.05604179,-0.00001523,0.00333880,0.00000955,0.19523632,0.00000015,-0.12098998,-0.00000132,0.01433995,0.00000217,-0.00000001,0.00023115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.45000000,25.69529908,-0.00133748,0.04995973,-0.00001529,0.00405580,0.00000965,0.19510703,-0.00000111,-0.08384451,-0.00000098,0.01233071,0.00000214,-0.00000001,0.00023124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.50000000,25.70503735,-0.00133751,0.04572797,-0.00001534,0.00467233,0.00000975,0.19474400,-0.00000253,-0.04453923,-0.00000065,0.01008185,0.00000208,-0.00000001,0.00023133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.55000000,25.71476404,-0.00133757,0.04345554,-0.00001537,0.00517643,0.00000984,0.19418684,-0.00000405,-0.00375478,-0.00000033,0.00764120,0.00000205,-0.00000001,0.00023141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.60000000,25.72447228,-0.00133768,0.04321754,-0.00001539,0.00555849,0.00000994,0.19348950,-0.00000559,0.03777255,-0.00000001,0.00506164,0.00000203,-0.00000001,0.00023150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.65000000,25.73415710,-0.00133784,0.04505237,-0.00001539,0.00581157,0.00001004,0.19271835,-0.00000721,0.07920247,0.00000031,0.00237300,0.00000198,-0.00000001,0.00023159,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.70000000,25.74381587,-0.00133804,0.04895642,-0.00001537,0.00593022,0.00001013,0.19194565,-0.00000860,0.11964658,0.00000065,-0.00036499,0.00000189,-0.00000001,0.00023168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.75000000,25.75344846,-0.00133828,0.05488173,-0.00001534,0.00591197,0.00001023,0.19124549,-0.00001010,0.15821100,0.00000098,-0.00308677,0.00000181,-0.00000001,0.00023176,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.80000000,25.76305733,-0.00133857,0.06273561,-0.00001529,0.00575763,0.00001032,0.19068785,-0.00001140,0.19403422,0.00000132,-0.00572427,0.00000171,-0.00000001,0.00023185,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.85000000,25.77264742,-0.00133889,0.07238227,-0.00001522,0.00547142,0.00001041,0.19033274,-0.00001263,0.22637781,0.00000167,-0.00821129,0.00000163,-0.00000001,0.00023194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.90000000,25.78222585,-0.00133925,0.08364892,-0.00001514,0.00506085,0.00001050,0.19022536,-0.00001363,0.25464699,0.00000203,-0.01048652,0.00000157,-0.00000001,0.00023202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
165.95000000,25.79180143,-0.00133964,0.09633297,-0.00001504,0.00453653,0.00001059,0.19039235,-0.00001446,0.27839834,0.00000240,-0.01249612,0.00000149,-0.00000001,0.00023211,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.00000000,25.80138410,-0.00134005,0.11020956,-0.00001492,0.00391172,0.00001067,0.19083911,-0.00001514,0.29736704,0.00000278,-0.01419682,0.00000143,-0.00000001,0.00023219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.05000000,25.81098414,-0.00134048,0.12504047,-0.00001478,0.00320188,0.00001075,0.19155060,-0.00001562,0.31144951,0.00000317,-0.01555767,0.00000137,-0.00000001,0.00023228,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.10000000,25.82061148,-0.00134093,0.14058220,-0.00001462,0.00242400,0.00001083,0.19249290,-0.00001599,0.32070398,0.00000357,-0.01656186,0.00000131,-0.00000001,0.00023237,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.15000000,25.83027497,-0.00134139,0.15659403,-0.00001444,0.00159590,0.00001091,0.19361732,-0.00001618,0.32532652,0.00000398,-0.01720720,0.00000129,-0.00000001,0.00023245,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.20000000,25.83998178,-0.00134186,0.17284488,-0.00001424,0.00073554,0.00001099,0.19486495,-0.00001619,0.32563272,0.00000439,-0.01750599,0.00000131,-0.00000001,0.00023254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.25000000,25.84973700,-0.00134233,0.18911935,-0.00001402,-0.00013975,0.00001106,0.19617235,-0.00001604,0.32203059,0.00000481,-0.01748382,0.00000134,-0.00000001,0.00023263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.30000000,25.85954337,-0.00134279,0.20522225,-0.00001378,-0.00101395,0.00001114,0.19747714,-0.00001577,0.31499433,0.00000524,-0.01717759,0.00000129,-0.00000001,0.00023272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.35000000,25.86940125,-0.00134326,0.22098197,-0.00001352,-0.00187283,0.00001122,0.19872273,-0.00001540,0.30504081,0.00000567,-0.01663327,0.00000118,-0.00000001,0.00023281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.40000000,25.87930881,-0.00134371,0.23625259,-0.00001324,-0.00270449,0.00001129,0.19986224,-0.00001491,0.29270971,0.00000610,-0.01590354,0.00000107,-0.00000001,0.00023290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.45000000,25.88926230,-0.00134415,0.25091505,-0.00001293,-0.00349967,0.00001135,0.20086087,-0.00001437,0.27854738,0.00000653,-0.01504584,0.00000095,-0.00000001,0.00023298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.50000000,25.89925654,-0.00134457,0.26487748,-0.00001260,-0.00425196,0.00001141,0.20169748,-0.00001377,0.26310104,0.00000695,-0.01412159,0.00000082,-0.00000001,0.00023307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.55000000,25.90928539,-0.00134498,0.27807529,-0.00001226,-0.00495804,0.00001146,0.20236567,-0.00001314,0.24693082,0.00000736,-0.01319870,0.00000067,-0.00000001,0.00023316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.60000000,25.91934234,-0.00134537,0.29047185,-0.00001189,-0.00561797,0.00001150,0.20287911,-0.00001248,0.23071982,0.00000775,-0.01237228,0.00000053,-0.00000001,0.00023326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.65000000,25.92942132,-0.00134574,0.30206464,-0.00001150,-0.00623659,0.00001154,0.20325739,-0.00001187,0.21506137,0.00000814,-0.01173314,0.00000040,-0.00000001,0.00023335,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.70000000,25.93951693,-0.00134610,0.31288088,-0.00001110,-0.00682324,0.00001156,0.20349396,-0.00001127,0.19972406,0.00000850,-0.01111719,0.00000026,-0.00000001,0.00023344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.75000000,25.94962326,-0.00134643,0.32293628,-0.00001067,-0.00737910,0.00001158,0.20359483,-0.00001070,0.18460690,0.00000885,-0.01050694,0.00000013,-0.00000001,0.00023353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
166.80000000,25.95973461,-0.00134675,0.33224149,-0.00001023,-0.00790445,0.00001159,0.20356986,-0.00001015,0.16969673,0.00000919,-0.00990231,0.00000001,-0.00000001,0.00023362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
