t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
1.23333333,0.03330639,0.02667531,-0.05288613,0.00949049,0.04566744,0.01223296,0.10474600,0.09661716,-0.37378586,0.01317624,0.11368182,0.02603461
1.25000000,0.03477337,0.02828451,-0.05905103,0.00970885,0.04755296,0.01269664,0.10598674,0.09893222,-0.36451407,0.01183144,0.11338997,0.02671721
1.26666667,0.03625333,0.02993205,-0.06508557,0.00990595,0.04943047,0.01317208,0.10715464,0.10118187,-0.35641708,0.01047008,0.11292187,0.02739871
1.28333333,0.03774460,0.03161674,-0.07100910,0.01008160,0.05129682,0.01365911,0.10825023,0.10336086,-0.34948493,0.00909528,0.11226474,0.02807561
1.30000000,0.03924547,0.03333729,-0.07684059,0.01023566,0.05314867,0.01415752,0.10927386,0.10546409,-0.34369407,0.00771033,0.11140646,0.02874356
1.31666667,0.04075416,0.03509234,-0.08259836,0.01036804,0.05498249,0.01466699,0.11022560,0.10748652,-0.33900814,0.00631837,0.11033577,0.02939705
1.33333333,0.04226885,0.03688042,-0.08829990,0.01047867,0.05679459,0.01518714,0.11110479,0.10942339,-0.33537896,0.00492275,0.10904357,0.03003312
1.35000000,0.04378767,0.03869999,-0.09396172,0.01056755,0.05858118,0.01571757,0.11191032,0.11127003,-0.33274729,0.00352665,0.10752244,0.03064969
1.36666667,0.04530874,0.04054941,-0.09959914,0.01063474,0.06033835,0.01625785,0.11264098,0.11302196,-0.33104411,0.00213330,0.10576617,0.03124519
1.38333333,0.04683018,0.04242701,-0.10522616,0.01068032,0.06206210,0.01680754,0.11329568,0.11467485,-0.33019168,0.00074572,0.10376952,0.03181957
1.40000000,0.04835013,0.04433103,-0.11085536,0.01070442,0.06374840,0.01736619,0.11387311,0.11622458,-0.33010462,-0.00063288,0.10152903,0.03237216
1.41666667,0.04986676,0.04625981,-0.11649775,0.01070740,0.06539315,0.01793335,0.11437178,0.11767559,-0.33069124,-0.00198866,0.09904325,0.03290188
1.43333333,0.05137829,0.04821181,-0.12216274,0.01068988,0.06699231,0.01850852,0.11479002,0.11903510,-0.33185480,-0.00330635,0.09631289,0.03340729
1.45000000,0.05288299,0.05018541,-0.12785804,0.01065234,0.06854187,0.01909120,0.11512602,0.12029628,-0.33349482,-0.00459284,0.09334075,0.03388656
1.46666667,0.05437922,0.05217886,-0.13358961,0.01059517,0.07003788,0.01968084,0.11537787,0.12145234,-0.33550830,-0.00585348,0.09013177,0.03433742
1.48333333,0.05586546,0.05419034,-0.13936168,0.01051867,0.07147655,0.02027687,0.11554357,0.12249649,-0.33779114,-0.00709248,0.08669297,0.03475743
1.50000000,0.05734025,0.05621793,-0.14517675,0.01042310,0.07285420,0.02087867,0.11562110,0.12342207,-0.34023924,-0.00831303,0.08303355,0.03514398
1.51666667,0.05880228,0.05825962,-0.15103556,0.01030864,0.07416737,0.02148557,0.11560846,0.12422253,-0.34274990,-0.00951771,0.07916447,0.03549447
1.53333333,0.06025035,0.06031331,-0.15693719,0.01017547,0.07541280,0.02209689,0.11550370,0.12489150,-0.34522284,-0.01070819,0.07509856,0.03580630
1.55000000,0.06168339,0.06237681,-0.16287911,0.01002372,0.07658745,0.02271191,0.11530500,0.12542286,-0.34756135,-0.01188566,0.07085030,0.03607688
1.56666667,0.06310045,0.06444785,-0.16885725,0.00985349,0.07768859,0.02332985,0.11501069,0.12581068,-0.34967327,-0.01305052,0.06643562,0.03630365
1.58333333,0.06450075,0.06652408,-0.17486606,0.00966489,0.07871374,0.02394992,0.11461932,0.12604937,-0.35147183,-0.01420296,0.06187150,0.03648396
1.60000000,0.06588359,0.06860308,-0.18089867,0.00945804,0.07966073,0.02457127,0.11412974,0.12613361,-0.35287641,-0.01534280,0.05717587,0.03661505
